url,comment_user,comment_user_url,comment_date,comment,likes_number,replies_number,replies,hashtag_comment,tagged_users_in_comment,post_url,post_user,comment_id,post_id,VADER_Sentiment,TextBlob_Sentiment
https://www.instagram.com/raynia_r,zji███i,https://www.instagram.com/zjinini,2020-10-04T09:19:39.000Z,This is exactly what I am talking about it سبحان الله,1,1,"[{""likes_number"":1,""reply"":""@zjininigooch our energies today are crossing 🤗❤️"",""reply_date"":""2020-10-04T14:33:41.000Z"",""reply_user"":""ray███_r""}]",,,https://www.instagram.com/p/CF6faDzDJMZ,ray███_r,1.78539E+16,2.41238E+18,Neutral,Positive
https://www.instagram.com/tia.t.daoud,ava███rk2███,https://www.instagram.com/avaclark2621,2024-07-03T15:21:35.000Z,gf,1,1,"[{""likes_number"":0,""reply"":""@avaclark2621 LOVE YA AND MISS YA"",""reply_date"":""2024-07-03T16:41:21.000Z"",""reply_user"":""tia███dao███""}]",,,https://www.instagram.com/p/C870iaSoBp-,tia███dao███,1.79581E+16,3.40355E+18,Neutral,Neutral
https://www.instagram.com/lillys__chic,joe███nin███,https://www.instagram.com/joejenningss,2024-06-05T02:13:26.000Z,Wowwww. These are super beautiful. I hope the quality is as good as the pictures.,2,1,"[{""likes_number"":0,""reply"":""@joejenningss yes the quality is as good👌"",""reply_date"":""2024-06-05T05:05:13.000Z"",""reply_user"":""lil███__c███""}]",,,https://www.instagram.com/p/C6YwFMltHXl,lil███__c███,1.78789E+16,3.35764E+18,Positive,Positive
https://www.instagram.com/coach.hourani,die███800███,https://www.instagram.com/diet878000,2023-10-22T23:39:52.000Z,🤲🤲🤲🤲,1,1,"[{""likes_number"":0,""reply"":""@diet878000 🙏🙏🙏🙏"",""reply_date"":""2023-10-23T04:43:15.000Z"",""reply_user"":""coa███hou███i""}]",,,https://www.instagram.com/p/CysWS6pMfQq,coa███hou███i,1.78596E+16,3.21905E+18,Neutral,Neutral
https://www.instagram.com/coach.hourani,moh███ad.███and███,https://www.instagram.com/mohammad.hanandeh,2023-10-22T08:20:46.000Z,🔥🔥,1,1,"[{""likes_number"":0,""reply"":""@mohammad.hanandeh حمودة ❤️❤️"",""reply_date"":""2023-10-22T08:39:09.000Z"",""reply_user"":""coa███hou███i""}]",,,https://www.instagram.com/p/CysWS6pMfQq,coa███hou███i,1.78773E+16,3.21905E+18,Neutral,Neutral
https://www.instagram.com/moebadger,sco███r.g███n,https://www.instagram.com/scooter.glenn,2024-06-22T20:04:35.000Z,God bless you both. May the good lord guide you and keep you!,1,1,"[{""likes_number"":0,""reply"":""@scooter.glenn 🙏🏾🙏🏾🙏🏾"",""reply_date"":""2024-06-22T22:32:06.000Z"",""reply_user"":""moe███ger███""}]",,,https://www.instagram.com/p/C8exgCkO15s,moe███ger███,1.84452E+16,3.39537E+18,Positive,Positive
https://www.instagram.com/dr_areen_failat,als███d_f███ma,https://www.instagram.com/alsayed_fatima,2021-04-11T09:24:28.000Z,ممكن سؤال او سمحت، اديش المدة الزمنية يلي لازم نضل عم نحاول فيها قبل ما نتصل بالاسعاف (كم دقيقة)  @phareen00؟,0,4,"[{""likes_number"":0,""reply"":""@rolavyoseef طيب بركي وانا عم حاول مشي الحال، شو بدنا نقول للاسعاف😅"",""reply_date"":""2021-04-11T18:26:57.000Z"",""reply_user"":""als███d_f███ma""},{""likes_number"":1,""reply"":""@alsayed_fatima بتاكلوا مخالفة😂"",""reply_date"":""2021-04-11T18:46:51.000Z"",""reply_user"":""rol███ose███""},{""likes_number"":0,""reply"":""@rolavyoseef 😂😂😂😂 الله لا يمتحنا يارب، الواحد بساعة الغفلة ما بيعرف شو بيتصرف"",""reply_date"":""2021-04-11T19:47:45.000Z"",""reply_user"":""als███d_f███ma""}]",,"[""@ph███en0███""]",https://www.instagram.com/p/CNfZF2GshmP,dr_███en_███lat███,1.78981E+16,2.54887E+18,Neutral,Neutral
https://www.instagram.com/ymola19,ern███obe███lal██████,https://www.instagram.com/ernestobernalalvarez,2023-01-10T15:38:49.000Z,Que sitios tan  idílicos 👏👏👏👏.,1,1,"[{""likes_number"":1,""reply"":""@ernestobernalalvarez Siiii! Ese viaje es bello. 🙏"",""reply_date"":""2023-01-11T00:41:48.000Z"",""reply_user"":""ymo███9""}]",,,https://www.instagram.com/p/CnPSjPpOPcB,ymo███9,1.82059E+16,3.01271E+18,Neutral,Neutral
https://www.instagram.com/yaratomdyara,stu███bud███,https://www.instagram.com/studyybudy,2021-09-17T14:46:19.000Z,omg i love this!!!!,1,1,"[{""likes_number"":0,""reply"":""@studyybudy thank youu 🥰"",""reply_date"":""2021-09-17T15:39:03.000Z"",""reply_user"":""yar███mdy███""}]",,,https://www.instagram.com/p/CSZLWoNM0Sd,yar███mdy███,1.79223E+16,2.63719E+18,Positive,Positive
https://www.instagram.com/dinie_days,van███hol███toi███,https://www.instagram.com/vanaanholtantoine,2023-04-05T11:41:05.000Z,Toch nog al je klachten kwijt gekund tim😂,1,1,"[{""likes_number"":0,""reply"":""@vanaanholtantoine ik moest hem er wegslepen 😂"",""reply_date"":""2023-04-05T12:18:30.000Z"",""reply_user"":""din███day███""}]",,,https://www.instagram.com/p/Cqpqd1cMfW4,din███day███,1.79778E+16,3.07417E+18,Neutral,Neutral
https://www.instagram.com/batoolsultan.art,ran███mar███15,https://www.instagram.com/ranasamara2015,2024-01-30T21:05:40.000Z,❤️❤️❤️😢,1,1,"[{""likes_number"":0,""reply"":""@ranasamara2015 ❤️"",""reply_date"":""2024-01-31T04:12:15.000Z"",""reply_user"":""bat███sul███.ar███""}]",,,https://www.instagram.com/p/C2vGmFJsztz,bat███sul███.ar███,1.78856E+16,3.29188E+18,Neutral,Neutral
https://www.instagram.com/vamosparaisrael,pra███azi███,https://www.instagram.com/pra.amazilda,2024-05-08T18:25:23.000Z,Chega logo 2025 🇮🇱 🇮🇱,3,1,"[{""likes_number"":0,""reply"":""@pra.amazilda 😂 mais um pouquinho e estaremos novamente pelas ruas de Jerusalém 🙌🇧🇷🇮🇱"",""reply_date"":""2024-05-08T18:26:47.000Z"",""reply_user"":""vam███ara███ael███""}]",,,https://www.instagram.com/p/C6tj6TDu99Y,vam███ara███ael███,1.80572E+16,3.3635E+18,Neutral,Neutral
https://www.instagram.com/raynia_r,mar███ash███di,https://www.instagram.com/maryanashnoudi,2021-05-26T13:15:32.000Z,Yessss👏👏👏 that’s what I keep telling my kids,1,1,"[{""likes_number"":1,""reply"":""@maryanashnoudi what a beautiful message to teach at a yound age🙌🙌"",""reply_date"":""2021-05-26T13:44:05.000Z"",""reply_user"":""ray███_r""}]",,,https://www.instagram.com/p/CPVD8UGsEyi,ray███_r,1.78986E+16,2.58199E+18,Neutral,Neutral
https://www.instagram.com/raynia_r,tar███ala███,https://www.instagram.com/tareqhalabi,2021-05-26T10:03:13.000Z,Only fear and anxiety grows there,1,1,"[{""likes_number"":0,""reply"":""@tareqhalabi absolutely 🙌"",""reply_date"":""2021-05-26T10:20:03.000Z"",""reply_user"":""ray███_r""}]",,,https://www.instagram.com/p/CPVD8UGsEyi,ray███_r,1.78432E+16,2.58199E+18,Negative,Neutral
https://www.instagram.com/dr.may_almanasra,sou███une███,https://www.instagram.com/souadgunel,2022-03-16T07:28:09.000Z,كتاب جدد حياتي والان بقرأ عزازيل 😍,1,1,"[{""likes_number"":1,""reply"":""@souadgunel 🖤📖✨"",""reply_date"":""2022-03-17T03:49:35.000Z"",""reply_user"":""dr.███_al███asr███""}]",,,https://www.instagram.com/p/Ca46wLcrCxA,dr.███_al███asr███,1.79453E+16,2.79024E+18,Neutral,Neutral
https://www.instagram.com/dinaali.jo88,its███hra███,https://www.instagram.com/its_ushra,2024-08-09T05:51:47.000Z,😍😍😍,1,1,"[{""likes_number"":0,""reply"":""@its_ushra ❤️❤️❤️❤️❤️"",""reply_date"":""2024-08-09T06:18:31.000Z"",""reply_user"":""din███i.j███""}]",,,https://www.instagram.com/p/C-a1t8jMsgB,din███i.j███,1.80372E+16,3.43029E+18,Neutral,Neutral
https://www.instagram.com/dinaali.jo88,ama███wan███,https://www.instagram.com/amalsuwan,2024-08-08T22:40:53.000Z,❤️❤️❤️❤️❤️,1,1,"[{""likes_number"":0,""reply"":""@amalsuwan 😍😍"",""reply_date"":""2024-08-08T22:58:01.000Z"",""reply_user"":""din███i.j███""}]",,,https://www.instagram.com/p/C-a1t8jMsgB,din███i.j███,1.80275E+16,3.43029E+18,Neutral,Neutral
https://www.instagram.com/dr.ak_photography,mar███cyc███g,https://www.instagram.com/marmaxcycling,2024-08-22T07:25:03.000Z,Beautiful pics 👏,1,1,"[{""likes_number"":1,""reply"":""@marmaxcycling ... Thanks, my dear friend 🤟🏼 😊 ❤️ ✨️"",""reply_date"":""2024-08-22T07:43:45.000Z"",""reply_user"":""dr.███pho███rap███""}]",,,https://www.instagram.com/p/C-7Zra_ufrR,dr.███pho███rap███,1.80284E+16,3.43946E+18,Positive,Positive
https://www.instagram.com/zaidmushaki,bat███.al███hda███,https://www.instagram.com/batoul.alrashdan,2024-06-26T12:18:48.000Z,❤️❤️❤️❤️❤️❤️❤️❤️❤️,1,1,"[{""likes_number"":0,""reply"":""@batoul.alrashdan ❤❤"",""reply_date"":""2024-06-26T12:30:28.000Z"",""reply_user"":""zai███sha███""}]",,,https://www.instagram.com/p/C8meKVqtcOj,zai███sha███,1.80355E+16,3.39754E+18,Neutral,Neutral
https://www.instagram.com/sajedasalamh.photography,kan███ina███dle███,https://www.instagram.com/kandelinacandle,2024-08-16T08:27:17.000Z,ما شاء الله😍,1,1,"[{""likes_number"":0,""reply"":""@kandelinacandle 🔥🔥"",""reply_date"":""2024-08-16T10:35:46.000Z"",""reply_user"":""saj███sal███.ph█████████""}]",,,https://www.instagram.com/p/C-p43ekMGeG,saj███sal███.ph█████████,1.81387E+16,3.43453E+18,Neutral,Neutral
https://www.instagram.com/sajedasalamh.photography,kan███ina███dle███,https://www.instagram.com/kandelinacandle,2024-08-16T08:27:11.000Z,😍😍😍😍,1,1,"[{""likes_number"":0,""reply"":""@kandelinacandle 🔥🔥🔥"",""reply_date"":""2024-08-16T10:35:39.000Z"",""reply_user"":""saj███sal███.ph█████████""}]",,,https://www.instagram.com/p/C-p43ekMGeG,saj███sal███.ph█████████,1.8053E+16,3.43453E+18,Neutral,Neutral
https://www.instagram.com/shadesb_photos,bri███nic███as_███,https://www.instagram.com/brian.nicholas_,2021-08-24T21:18:30.000Z,Wow that's beautiful 🔥,1,1,"[{""likes_number"":0,""reply"":""@brian.nicholas_ thank you🙌"",""reply_date"":""2021-08-25T19:30:38.000Z"",""reply_user"":""sha███b_p███os""}]",,,https://www.instagram.com/p/CS-MeIbM_oE,sha███b_p███os,1.79459E+16,2.64761E+18,Positive,Positive
https://www.instagram.com/spencerbispham,bro███.al███t,https://www.instagram.com/brooke.albert,2023-02-26T14:47:44.000Z,The view at the end of the world 😏,1,1,"[{""likes_number"":0,""reply"":""@brooke.albert so worth it 🤞🏽"",""reply_date"":""2023-02-27T06:29:33.000Z"",""reply_user"":""spe███rbi███am""}]",,,https://www.instagram.com/p/CpIHO5vr0S_,spe███rbi███am,1.80187E+16,3.04672E+18,Neutral,Neutral
https://www.instagram.com/taleedii,the███opl███ise██████,https://www.instagram.com/the_people_rise_up,2024-05-02T01:42:37.000Z,🔥👏,1,1,"[{""likes_number"":0,""reply"":""@the_people_rise_up 🙌"",""reply_date"":""2024-05-02T03:46:45.000Z"",""reply_user"":""tal███ii""}]",,,https://www.instagram.com/p/C0rV7nAt1sY,tal███ii,1.79021E+16,3.25479E+18,Neutral,Neutral
https://www.instagram.com/deborarania,jav███_ma███_md███,https://www.instagram.com/javier_manzo_mdq,2024-08-26T13:37:28.000Z,Che bella! Si vedono tutti i cratere!😍,1,1,"[{""likes_number"":1,""reply"":""@javier_manzo_mdq grazie! 🥹💙 c’era una luce meravigliosa"",""reply_date"":""2024-08-26T13:42:25.000Z"",""reply_user"":""deb███ran███""}]",,,https://www.instagram.com/p/C_IgMnjImay,deb███ran███,1.83022E+16,3.44314E+18,Neutral,Neutral
https://www.instagram.com/kelanikhaled,kha███.22███,https://www.instagram.com/khalid.22674,2024-02-17T22:37:44.000Z,منورين,1,1,"[{""likes_number"":1,""reply"":""@khalid.22674 🔥"",""reply_date"":""2024-02-21T04:57:10.000Z"",""reply_user"":""kel███kha███""}]",,,https://www.instagram.com/p/C3dLL6MMVOg,kel███kha███,1.80351E+16,3.30485E+18,Neutral,Neutral
https://www.instagram.com/arnaldocarradero,xri███nag███,https://www.instagram.com/xristinagreg,2022-11-20T10:36:16.000Z,Habibiiiiiii😍,1,1,"[{""likes_number"":0,""reply"":""@xristinagreg habibiiii 😍😍"",""reply_date"":""2022-11-20T10:36:58.000Z"",""reply_user"":""arn███oca███der███""}]",,,https://www.instagram.com/p/ClLfqUwuoGx,arn███oca███der███,1.83316E+16,2.97561E+18,Neutral,Neutral
https://www.instagram.com/dr_areen_failat,fat███.es███e,https://www.instagram.com/fatima.espace,2021-01-26T12:26:44.000Z,اخذت الصيني الجرعة الاولى لاحظت اول يوم ألم باليد مكان اللقاح. وتاني يوم لمدة اربع وعشرين ساعة الم بالحلق ووجع رأس ووجع خفيف بالصدر واليوم الي بعده كل شي اختفى الحمد لله,2,2,"[{""likes_number"":1,""reply"":""@raf.s.mother ربنا يبعد عنك اي شر حضرتك في دوله"",""reply_date"":""2021-01-26T12:53:47.000Z"",""reply_user"":""nag███.3m███""},{""likes_number"":0,""reply"":""@nagham.3m تسلمي يارب. أنا أعيش في دولة الإمارات"",""reply_date"":""2021-01-26T13:04:29.000Z"",""reply_user"":""fat███.es███e""}]",,,https://www.instagram.com/p/CKggISel0r1,dr_███en_███lat███,1.78595E+16,2.49514E+18,Neutral,Neutral
https://www.instagram.com/mahamfatima,ooo███zin███oo,https://www.instagram.com/oooamazingoooo,2024-08-10T16:21:05.000Z,"Yes, remember why they were punished and judge, lest you forget!! It’s happening again, yet the masses forgot.",2116,1,"[{""likes_number"":10,""reply"":""@_michaelfabian_ judged*"",""reply_date"":""2024-08-10T16:21:17.000Z"",""reply_user"":""ooo███zin███oo""}]",,,https://www.instagram.com/p/C-amNtlx321,mah███ati███,1.79275E+16,3.43022E+18,Negative,Neutral
https://www.instagram.com/chainofhopeuk,mar███ail███pho██████,https://www.instagram.com/mariebailliephotos,2024-03-21T03:04:55.000Z,"My head swell.. God has blessed you richly Dr.Little,thst you can save lives....thank you for your expertise , hard work and humility.🙌🙌",1,1,"[{""likes_number"":0,""reply"":""@mariebailliephotos ❤"",""reply_date"":""2024-03-21T08:52:22.000Z"",""reply_user"":""cha███fho███k""}]",,,https://www.instagram.com/p/C4p48v-NMn0,cha███fho███k,1.79534E+16,3.32644E+18,Positive,Positive
https://www.instagram.com/_esraa.yousef.photography_,doh███bus███e,https://www.instagram.com/dohaalbustnje,2024-08-16T15:59:53.000Z,يسعدها شوشو القمر ما شاء الله 🩷🩷 احلى صبية واحلى خريجة عقبال الجامعة يا قلبي 🤍🤍,1,1,"[{""likes_number"":1,""reply"":""@dohaalbustnje حبيبة قلبيي 💗💗"",""reply_date"":""2024-08-16T17:24:14.000Z"",""reply_user"":""1rl███rry███""}]",,,https://www.instagram.com/p/C-k6Lpgt8Qu,_es███.yo███f.p█████████y_,1.80281E+16,3.43312E+18,Neutral,Neutral
https://www.instagram.com/bowtiesandbonesblog,ale███dra███tiz███,https://www.instagram.com/alexandra.metiza,2024-07-27T00:15:20.000Z,Absolutely agree 🔥,1,1,"[{""likes_number"":1,""reply"":""@alexandra.metiza yayyyy 😍😍😍"",""reply_date"":""2024-07-27T06:25:55.000Z"",""reply_user"":""bow███san███nes██████""}]",,,https://www.instagram.com/p/C94tWzjSlEr,bow███san███nes██████,1.80178E+16,3.42068E+18,Positive,Positive
https://www.instagram.com/dr.ak_photography,cyc███gfa███,https://www.instagram.com/cyclingfan11,2024-07-31T10:20:57.000Z,Awesome 😍👏🔥,1,1,"[{""likes_number"":1,""reply"":""@cyclingfan11 ... Thanks 🙏 💗 😊 ✨️"",""reply_date"":""2024-07-31T10:21:15.000Z"",""reply_user"":""dr.███pho███rap███""}]",,,https://www.instagram.com/p/C96xRQfOFWJ,dr.███pho███rap███,1.80246E+16,3.42126E+18,Positive,Positive
https://www.instagram.com/dr.ak_photography,co_███nta███irl███,https://www.instagram.com/co_mountaingirl,2024-07-29T19:39:36.000Z,Always! Go teamwork 🙌,1,1,"[{""likes_number"":1,""reply"":""@co_mountaingirl ... Cheers 🙏 💗 😊 ✨️"",""reply_date"":""2024-07-29T19:41:26.000Z"",""reply_user"":""dr.███pho███rap███""}]",,,https://www.instagram.com/p/C96xRQfOFWJ,dr.███pho███rap███,1.8052E+16,3.42126E+18,Neutral,Neutral
https://www.instagram.com/dr.ak_photography,dic███,https://www.instagram.com/dico78,2024-07-28T22:18:22.000Z,Great pic,1,1,"[{""likes_number"":0,""reply"":""@dico78 ... Appreciate it, my friend 🧡🙌"",""reply_date"":""2024-07-29T01:43:11.000Z"",""reply_user"":""dr.███pho███rap███""}]",,,https://www.instagram.com/p/C96xRQfOFWJ,dr.███pho███rap███,1.80457E+16,3.42126E+18,Positive,Positive
https://www.instagram.com/nyomansuparta97,pap███gab███,https://www.instagram.com/papah_gabbie,2024-07-24T02:34:57.000Z,Keren,1,1,"[{""likes_number"":0,""reply"":""@papah_gabbie terima kasih"",""reply_date"":""2024-07-24T04:34:50.000Z"",""reply_user"":""nyo███sup███a97███""}]",,,https://www.instagram.com/p/C9rZK4CJTFy,nyo███sup███a97███,1.79795E+16,3.41694E+18,Neutral,Neutral
https://www.instagram.com/demyana.alnaber,zyn███,https://www.instagram.com/zynneq,2024-06-25T19:41:16.000Z,🤍🤍🤍,1,1,"[{""likes_number"":0,""reply"":""@zynneq ❤️❤️❤️"",""reply_date"":""2024-06-28T14:23:59.000Z"",""reply_user"":""dem███a.a███ber███""}]",,,https://www.instagram.com/p/C8pgAO-M9aq,dem███a.a███ber███,1.78578E+16,3.39839E+18,Neutral,Neutral
https://www.instagram.com/demyana.alnaber,sai███bab███,https://www.instagram.com/saifdababneh,2024-06-25T18:22:03.000Z,🤍🤍,1,1,"[{""likes_number"":0,""reply"":""@saifdababneh ❤️❤️"",""reply_date"":""2024-06-28T14:24:12.000Z"",""reply_user"":""dem███a.a███ber███""}]",,,https://www.instagram.com/p/C8pgAO-M9aq,dem███a.a███ber███,1.8043E+16,3.39839E+18,Neutral,Neutral
https://www.instagram.com/thiagofernandes_mg,mar███oss███os4██████,https://www.instagram.com/mariadossantos4251,2022-10-13T13:21:21.000Z,🙌🙌🙌 parabéns,1,1,"[{""likes_number"":0,""reply"":""@mariadossantos4251 obrigado pelo carinho!"",""reply_date"":""2022-10-14T17:21:28.000Z"",""reply_user"":""thi███fer███des██████""}]",,,https://www.instagram.com/p/CjoNdretvOm,thi███fer███des██████,1.80289E+16,2.94767E+18,Neutral,Neutral
https://www.instagram.com/obispolucasalos,fel███aev███,https://www.instagram.com/feliciaevg,2023-11-12T05:03:25.000Z,👏👏👏👏🙌,1,1,"[{""likes_number"":1,""reply"":""@feliciaevg 🙌🙌🙌🙌"",""reply_date"":""2023-11-12T23:50:03.000Z"",""reply_user"":""obi███luc███los███""}]",,,https://www.instagram.com/p/CzSPT88RhFh,obi███luc███los███,1.79936E+16,3.22971E+18,Neutral,Neutral
https://www.instagram.com/obispolucasalos,3en███ili███,https://www.instagram.com/3enfamilia,2023-11-07T09:22:24.000Z,Dios es el Dueño y Señor de todas estas lindas bendiciones un abrazo,1,1,"[{""likes_number"":1,""reply"":""@3enfamilia 🙌🙌🙌🙌🤗🤗🤗"",""reply_date"":""2023-11-07T12:44:37.000Z"",""reply_user"":""obi███luc███los███""}]",,,https://www.instagram.com/p/CzSPT88RhFh,obi███luc███los███,1.80588E+16,3.22971E+18,Neutral,Neutral
https://www.instagram.com/obispolucasalos,ana███952███,https://www.instagram.com/anacm1952,2023-11-06T10:34:36.000Z,Que o Senhor Jesus continue os abençoando ❤️🙌🔥,1,1,"[{""likes_number"":1,""reply"":""@anacm1952 Amém 🙏🏻 Dn Ana e a senhora e ao bispo Ainda mais ☺️🙌🏻"",""reply_date"":""2023-11-06T13:15:22.000Z"",""reply_user"":""obi███luc███los███""}]",,,https://www.instagram.com/p/CzSPT88RhFh,obi███luc███los███,1.79873E+16,3.22971E+18,Neutral,Neutral
https://www.instagram.com/obispolucasalos,jos███ale███dre███,https://www.instagram.com/jose_malexandre,2023-11-06T08:31:52.000Z,👏👏👏🙌,1,1,"[{""likes_number"":1,""reply"":""@jose_malexandre 🙌🙌🙌🙌🙌"",""reply_date"":""2023-11-06T09:33:30.000Z"",""reply_user"":""obi███luc███los███""}]",,,https://www.instagram.com/p/CzSPT88RhFh,obi███luc███los███,1.79758E+16,3.22971E+18,Neutral,Neutral
https://www.instagram.com/atk.ateliere,aly███mee███,https://www.instagram.com/alya.smeen83,2024-06-28T18:09:38.000Z,Hm,1,1,"[{""likes_number"":0,""reply"":""DM please"",""reply_date"":""2024-07-11T23:53:29.000Z"",""reply_user"":""atk███eli███""}]",,,https://www.instagram.com/p/C8eOelqIz8A,atk███eli███,1.80446E+16,3.39521E+18,Neutral,Neutral
https://www.instagram.com/dt.jomanah_alhusaini,um_███at1███,https://www.instagram.com/um_izzat1995,2024-10-05T18:03:13.000Z,معلومات مفيده 🔥,1,1,"[{""likes_number"":0,""reply"":""@um_izzat1995 ❤️❤️❤️❤️"",""reply_date"":""2024-10-05T19:22:22.000Z"",""reply_user"":""dt.███ana███lhu██████""}]",,,https://www.instagram.com/p/DAv7z2lNImb,dt.███ana███lhu██████,1.80753E+16,3.47226E+18,Neutral,Neutral
https://www.instagram.com/art_deco_caftans_tamara_banat,net███lle███ev,https://www.instagram.com/netanellebedev,2022-03-15T21:01:18.000Z,🔥🔥🔥😍,1,1,"[{""likes_number"":1,""reply"":""@netanellebedev 🤲🤲🤲🙏🙏🙏🌸🌸🌸🌸"",""reply_date"":""2022-03-15T21:02:13.000Z"",""reply_user"":""art███co_███tan█████████ban███""}]",,,https://www.instagram.com/p/CbIo8LKMOS0,art███co_███tan█████████ban███,1.82295E+16,2.79466E+18,Neutral,Neutral
https://www.instagram.com/caravanaperegrinos,jan███rna███sss███,https://www.instagram.com/janifernandesss,2023-05-08T14:53:45.000Z,❤️,1,1,"[{""likes_number"":1,""reply"":""@janirodriguess 😍"",""reply_date"":""2023-05-08T15:29:56.000Z"",""reply_user"":""car███nap███gri██████""}]",,,https://www.instagram.com/p/Cr4F_lONnJR,car███nap███gri██████,1.79931E+16,3.09625E+18,Neutral,Neutral
https://www.instagram.com/caravanaperegrinos,ham███ili███,https://www.instagram.com/hamonliliam,2023-05-06T07:59:35.000Z,"AmAdinhas, que viagem “EXPLENDIDE”! AMMAN “citadelle” @caravanaperegrinos",1,1,"[{""likes_number"":0,""reply"":""@hamonliliam ❤️❤️"",""reply_date"":""2023-05-06T13:46:52.000Z"",""reply_user"":""car███nap███gri██████""}]",,"[""@ca███ana███egr██████""]",https://www.instagram.com/p/Cr4F_lONnJR,car███nap███gri██████,1.83591E+16,3.09625E+18,Neutral,Neutral
https://www.instagram.com/ramiabdeen,sco███ils███ici███,https://www.instagram.com/scottailsofficial,2023-11-13T12:09:12.000Z,This is epic 👏🔥,2,1,"[{""likes_number"":1,""reply"":""@scottailsofficial ❤️❤️"",""reply_date"":""2023-11-13T12:16:50.000Z"",""reply_user"":""ram███dee███""}]",,,https://www.instagram.com/p/CzibAfHIWd1,ram███dee███,1.79397E+16,3.23427E+18,Neutral,Positive
https://www.instagram.com/ramiabdeen,rub███bde███31,https://www.instagram.com/ruba.abdeen.31,2023-11-12T17:27:24.000Z,فناننن❤️ حبيت❤️,2,1,"[{""likes_number"":0,""reply"":""@ruba.abdeen.31 ❤️❤️"",""reply_date"":""2023-11-12T19:39:40.000Z"",""reply_user"":""ram███dee███""}]",,,https://www.instagram.com/p/CzibAfHIWd1,ram███dee███,1.82842E+16,3.23427E+18,Neutral,Neutral
https://www.instagram.com/ghidaa.hurani,nou███6,https://www.instagram.com/nour.k6,2024-06-07T00:13:56.000Z,👏👏,1,1,"[{""likes_number"":0,""reply"":""@nour.k6 ❤️❤️"",""reply_date"":""2024-06-13T04:25:37.000Z"",""reply_user"":""ghi███.hu███i""}]",,,https://www.instagram.com/p/C7j1e0ot3za,ghi███.hu███i,1.79276E+16,3.37878E+18,Neutral,Neutral
https://www.instagram.com/ghidaa.hurani,lhw███980███,https://www.instagram.com/lhwrny980,2024-05-30T20:20:55.000Z,👏👏👏,1,1,"[{""likes_number"":0,""reply"":""@lhwrny980 🌹🌹"",""reply_date"":""2024-05-31T09:37:13.000Z"",""reply_user"":""ghi███.hu███i""}]",,,https://www.instagram.com/p/C7j1e0ot3za,ghi███.hu███i,1.84099E+16,3.37878E+18,Neutral,Neutral
https://www.instagram.com/ghidaa.hurani,lhw███980███,https://www.instagram.com/lhwrny980,2024-05-30T20:20:43.000Z,👏,1,1,"[{""likes_number"":0,""reply"":""@lhwrny980 🌹🌹"",""reply_date"":""2024-05-31T09:42:40.000Z"",""reply_user"":""ghi███.hu███i""}]",,,https://www.instagram.com/p/C7j1e0ot3za,ghi███.hu███i,1.80158E+16,3.37878E+18,Neutral,Neutral
https://www.instagram.com/caravanaperegrinos,ver███ca_███i_v█████████,https://www.instagram.com/veronica_gari_vereadora,2023-02-05T19:14:37.000Z,😍😍😍😍😍😍😍😍,1,1,"[{""likes_number"":0,""reply"":""@veronica.correia.144181 🙌"",""reply_date"":""2023-02-05T19:28:19.000Z"",""reply_user"":""car███nap███gri██████""}]",,,https://www.instagram.com/p/CoSo-_BuDwo,car███nap███gri██████,1.79993E+16,3.03167E+18,Neutral,Neutral
https://www.instagram.com/caravanaperegrinos,thi███ouz███,https://www.instagram.com/thif_souza,2023-02-05T19:06:51.000Z,Que sonho 🤍,1,1,"[{""likes_number"":1,""reply"":""@thif_souza 😍😍"",""reply_date"":""2023-02-05T19:28:51.000Z"",""reply_user"":""car███nap███gri██████""}]",,,https://www.instagram.com/p/CoSo-_BuDwo,car███nap███gri██████,1.78988E+16,3.03167E+18,Neutral,Neutral
https://www.instagram.com/leensbookshelf,ro0███g,https://www.instagram.com/ro0z_ag,2023-11-08T05:25:07.000Z,رائعه جدا 👏👏,1,1,"[{""likes_number"":0,""reply"":""@ro0z_ag 😍😍😍"",""reply_date"":""2023-11-08T05:47:00.000Z"",""reply_user"":""lee███ook███lf""}]",,,https://www.instagram.com/p/CzRFFt2s3KA,lee███ook███lf,1.80084E+16,3.22938E+18,Neutral,Neutral
https://www.instagram.com/dr_areen_failat,a_w███ia,https://www.instagram.com/a_wardia,2019-10-09T05:47:42.000Z,@hamzeqaderi,0,2,"[{""likes_number"":0,""reply"":""@a_wardia اديش مهم هالكلام"",""reply_date"":""2019-10-09T05:48:07.000Z"",""reply_user"":""a_w███ia""},{""likes_number"":1,""reply"":""@a_wardia الله يجيرنا"",""reply_date"":""2019-10-10T08:27:54.000Z"",""reply_user"":""ham███ade███""}]",,"[""@ha███qad███""]",https://www.instagram.com/p/BpSXwt5ne0p,dr_███en_███lat███,1.78988E+16,1.89668E+18,Neutral,Neutral
https://www.instagram.com/vioony11,lux███n2,https://www.instagram.com/luxinnn2,2024-08-13T23:00:40.000Z,Cool🔥,1,1,"[{""likes_number"":0,""reply"":""@luxinnn2 thank you❤"",""reply_date"":""2024-08-14T10:31:41.000Z"",""reply_user"":""vio███11""}]",,,https://www.instagram.com/p/C-nlHEwoF5g,vio███11,1.8053E+16,3.43388E+18,Neutral,Neutral
